ID,Case Number,Date,Block,Primary Type,Description,Location Description,Arrest,Beat,District,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude,Location
11035247,JA368609,7/29/17 14:44,013XX E 53RD ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,234,2,41,6,1185977,1870393,2017,41.79949066,-87.59349938,"(41.799490663, -87.593499384)"
11035258,JA368917,7/29/17 18:50,011XX S STATE ST,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,TRUE,123,1,32,18,1176517,1895340,2017,41.86816541,-87.62743954,"(41.868165405, -87.62743954)"
11035273,JA368945,7/29/17 12:00,004XX S WELLS ST,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,122,1,32,6,1174793,1898310,2017,41.876354,-87.63367975,"(41.876354004, -87.633679745)"
11035285,JA368884,7/29/17 4:00,024XX W DIVERSEY AVE,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,FALSE,1411,14,22,5,1159428,1918525,2017,41.93215544,-87.68953776,"(41.932155439, -87.689537763)"
11035313,JA368731,7/29/17 5:35,025XX W NORTH AVE,THEFT,$500 AND UNDER,CTA BUS,FALSE,1434,14,24,6,1159369,1910557,2017,41.91029188,-87.68997426,"(41.910291883, -87.689974258)"
11035321,JA368933,7/29/17 18:40,011XX S STATE ST,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,CTA PLATFORM,FALSE,123,1,32,10,1176517,1895340,2017,41.86816541,-87.62743954,"(41.868165405, -87.62743954)"
11035363,JA369040,7/29/17 17:00,023XX W MADISON ST,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,1223,12,28,6,1160849,1899962,2017,41.88118774,-87.6848315,"(41.881187742, -87.684831504)"
11035379,JA369041,7/29/17 20:27,007XX E 47TH ST,BATTERY,SIMPLE,DEPARTMENT STORE,TRUE,223,2,38,08B,1181891,1874009,2017,41.80950879,-87.60837177,"(41.80950879, -87.608371773)"
11035406,JA369122,7/29/17 20:00,009XX E 44TH ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,222,2,39,14,1183304,1876034,2017,41.81503272,-87.60312608,"(41.815032717, -87.60312608)"
11035420,JA368996,7/29/17 19:50,023XX W MADISON ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,1223,12,28,6,1160781,1899960,2017,41.88118366,-87.68508125,"(41.881183664, -87.685081252)"
11035437,JA369055,7/29/17 20:20,042XX S MICHIGAN AVE,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,213,2,38,08B,1177864,1876890,2017,41.81750677,-87.62305466,"(41.817506771, -87.623054656)"
11035449,JA369153,7/29/17 22:40,0000X W CONGRESS PKWY,ASSAULT,SIMPLE,STREET,FALSE,113,1,32,08A,1176224,1898059,2017,41.87563312,-87.62843322,"(41.875633115, -87.628433216)"
11035458,JA369205,7/29/17 22:00,045XX S WOODLAWN AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,222,2,39,14,1185012,1875110,2017,41.8124572,-87.59689002,"(41.812457198, -87.596890017)"
11035469,JA369154,7/29/17 22:47,015XX N MILWAUKEE AVE,BATTERY,SIMPLE,STREET,TRUE,1424,14,24,08B,1163090,1910347,2017,41.90963823,-87.67631067,"(41.909638227, -87.67631067)"
11035477,JA369137,7/29/17 21:40,014XX S MUSEUM CAMPUS DR,CRIMINAL TRESPASS,TO LAND,SPORTS ARENA/STADIUM,TRUE,132,1,33,26,1179970,1893558,2017,41.86319688,-87.61481782,"(41.863196881, -87.614817819)"
11035498,JA369058,7/28/17 11:15,020XX W MAYPOLE AVE,THEFT,$500 AND UNDER,STREET,FALSE,1223,12,28,6,1162765,1901000,2017,41.88399616,-87.67776695,"(41.883996157, -87.67776695)"
11035500,JA369185,7/29/17 22:15,015XX N DAMEN AVE,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,1424,14,24,04A,1162795,1909913,2017,41.9084535,-87.67740657,"(41.908453495, -87.677406565)"
11035506,JA369220,7/29/17 23:39,027XX N LEAVITT ST,ASSAULT,SIMPLE,SIDEWALK,TRUE,1931,19,7,08A,1161894,1918246,2017,41.93133868,-87.68048335,"(41.931338675, -87.680483353)"
11035536,JA367287,7/27/17 18:29,066XX S MINERVA AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,321,3,42,26,1185024,1861277,2017,41.77449805,-87.59728043,"(41.774498053, -87.597280428)"
11035551,JA367991,7/29/17 2:00,015XX W DIVISION ST,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,1213,12,24,6,1165679,1908077,2017,41.90335438,-87.66686461,"(41.903354381, -87.666864606)"
11035557,JA369081,7/29/17 21:00,047XX S WABASH AVE,ROBBERY,ARMED: HANDGUN,STREET,FALSE,224,2,38,3,1177514,1873608,2017,41.80850861,-87.62443786,"(41.808508608, -87.624437861)"
11035568,JA369359,7/30/17 2:00,016XX W DIVISION ST,THEFT,$500 AND UNDER,STREET,FALSE,1213,12,24,6,1165424,1908071,2017,41.90334335,-87.66780144,"(41.903343349, -87.667801443)"
11035586,JA369340,7/30/17 2:31,015XX W DIVISION ST,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,1213,12,24,18,1165696,1908078,2017,41.90335676,-87.66680213,"(41.903356763, -87.666802133)"
11035625,JA369319,7/29/17 19:30,014XX N MILWAUKEE AVE,CRIM SEXUAL ASSAULT,AGGRAVATED: KNIFE/CUT INSTR,ALLEY,FALSE,1424,14,24,2,1163449,1910044,2017,41.90879922,-87.6750004,"(41.90879922, -87.675000403)"
11035636,JA369141,7/29/17 22:00,014XX N MILWAUKEE AVE,BATTERY,SIMPLE,SIDEWALK,FALSE,1424,14,24,08B,1163723,1909813,2017,41.90815957,-87.67400038,"(41.908159565, -87.674000381)"
11035650,JA369294,7/30/17 1:30,0000X N WESTERN AVE,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,1223,12,28,04B,1160399,1900417,2017,41.88244562,-87.68647129,"(41.882445622, -87.686471287)"
11035653,JA369376,7/30/17 1:30,011XX N ASHLAND AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,1213,12,24,14,1165523,1907503,2017,41.90178261,-87.66745399,"(41.90178261, -87.667453991)"
11035670,JA369432,7/30/17 4:45,051XX S WENTWORTH AVE,BATTERY,AGG PO HANDS NO/MIN INJURY,POLICE FACILITY/VEH PARKING LOT,TRUE,225,2,37,08B,1175826,1871120,2017,41.80171934,-87.63070362,"(41.80171934, -87.630703621)"
11035699,JA368270,7/29/17 10:29,021XX E 70TH ST,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,331,3,43,3,1191888,1858976,2017,41.76801997,-87.57219323,"(41.768019971, -87.572193231)"
11035712,JA369357,7/30/17 2:28,002XX E GARFIELD BLVD,BATTERY,SIMPLE,BAR OR TAVERN,TRUE,231,2,40,08B,1178671,1868477,2017,41.79440241,-87.62035039,"(41.794402412, -87.620350386)"
11035725,JA369459,7/30/17 5:00,019XX W ERIE ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,1221,12,24,08B,1163406,1904359,2017,41.89320006,-87.67531855,"(41.893200062, -87.675318549)"
11035727,JA369486,7/29/17 15:00,026XX W WARREN BLVD,THEFT,$500 AND UNDER,STREET,FALSE,1222,12,27,6,1158686,1900251,2017,41.88202536,-87.69276601,"(41.882025361, -87.692766009)"
11035733,JA369473,7/29/17 15:00,026XX W FULLERTON AVE,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,FALSE,1431,14,22,7,1158613,1915858,2017,41.92485376,-87.69260602,"(41.924853757, -87.692606022)"
11035735,JA369496,7/29/17 20:30,029XX S DR MARTIN LUTHER KING JR DR,OTHER OFFENSE,TAMPER WITH MOTOR VEHICLE,RESIDENCE,FALSE,133,1,35,26,1179389,1885691,2017,41.84162265,-87.61719144,"(41.841622651, -87.617191438)"
11035743,JA369517,7/28/17 18:30,013XX E 72ND PL,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,324,3,43,5,1186461,1857200,2017,41.76327653,-87.59214149,"(41.763276531, -87.592141494)"
11035778,JA369532,7/29/17 19:00,005XX E BOWEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,214,2,38,7,1180636,1877602,2017,41.81939723,-87.61286436,"(41.819397228, -87.612864363)"
11035779,JA369575,7/29/17 18:00,013XX N BELL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,1424,14,24,7,1161160,1908936,2017,41.90580669,-87.68343994,"(41.905806685, -87.683439937)"
11035785,JA369573,7/29/17 20:00,015XX W ADAMS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,1224,12,28,7,1166149,1899176,2017,41.87891935,-87.66539272,"(41.878919349, -87.665392715)"
11035792,JA369555,7/28/17 12:30,013XX N ASHLAND AVE,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,1433,14,24,6,1165476,1909227,2017,41.90651439,-87.66757748,"(41.906514385, -87.667577481)"
11035804,JA369536,7/29/17 20:55,008XX S PLYMOUTH CT,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,123,1,32,11,1176182,1896753,2017,41.87205032,-87.62862679,"(41.872050318, -87.628626791)"
11035805,JA369561,7/30/17 8:30,019XX W 13TH ST,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,1233,12,28,6,1163616,1894070,2017,41.86496175,-87.67483723,"(41.864961754, -87.674837225)"
11035825,JA369660,7/29/17 16:30,0000X W 40TH PL,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,213,2,38,26,1176574,1877937,2017,41.82040899,-87.62775517,"(41.820408993, -87.627755174)"
11035828,JA369627,7/30/17 10:15,028XX W FLOURNOY ST,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,TRUE,1135,11,27,18,1157473,1896905,2017,41.87286837,-87.69731119,"(41.872868369, -87.697311194)"
11035854,JA369702,7/29/17 23:00,046XX S LAKE PARK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,222,2,39,7,1185979,1874394,2017,41.81046965,-87.59336573,"(41.81046965, -87.593365727)"
11035872,JA369733,7/30/17 12:25,003XX E 35TH ST,THEFT,$500 AND UNDER,GAS STATION,FALSE,211,2,35,6,1179278,1881856,2017,41.83110167,-87.61771601,"(41.831101673, -87.617716013)"
11035880,JA369559,7/27/17 19:00,014XX N ASHLAND AVE,THEFT,FROM BUILDING,RESIDENCE-GARAGE,FALSE,1433,14,24,6,1165468,1909521,2017,41.90732131,-87.66759849,"(41.907321311, -87.667598487)"
11035899,JA369668,7/30/17 10:26,001XX S CAMPBELL AVE,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,CHA PARKING LOT/GROUNDS,FALSE,1125,11,28,20,1159774,1899143,2017,41.87896255,-87.68880143,"(41.878962554, -87.688801432)"
11035930,JA369761,7/29/17 21:00,029XX W LEXINGTON ST,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,1135,11,27,5,1156875,1896561,2017,41.87193654,-87.69951606,"(41.871936536, -87.699516064)"
11036032,JA369851,7/30/17 13:30,047XX S LOOMIS BLVD,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,933,9,61,14,1167796,1873361,2017,41.80804525,-87.6600883,"(41.808045247, -87.660088303)"
11036065,JA369967,7/30/17 10:10,003XX E 26TH ST,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,133,1,33,5,1178590,1887167,2017,41.84569114,-87.62007849,"(41.845691143, -87.620078491)"
11036066,JA369898,7/30/17 0:01,004XX E 32ND ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,211,2,35,11,1179519,1883862,2017,41.83660077,-87.61677038,"(41.836600771, -87.61677038)"
11036072,JA369942,7/30/17 15:10,005XX S DEARBORN ST,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,TRUE,123,1,32,17,1176009,1897936,2017,41.87530044,-87.62922631,"(41.875300438, -87.629226312)"
11036075,JA369910,7/30/17 15:15,018XX E 73RD ST,BATTERY,SIMPLE,STREET,TRUE,324,3,43,08B,1189757,1856936,2017,41.76247352,-87.58006968,"(41.762473524, -87.580069682)"
11036100,JA369916,7/30/17 2:00,012XX N DAMEN AVE,BATTERY,SIMPLE,SIDEWALK,FALSE,1424,14,24,08B,1162848,1908080,2017,41.9034225,-87.67726337,"(41.903422497, -87.677263369)"
11036134,JA370094,7/30/17 11:20,044XX S INDIANA AVE,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,215,2,38,14,1178342,1875634,2017,41.81404935,-87.6213394,"(41.814049345, -87.621339404)"
